city_id,city_name_cn,province_name,metric_year,field_name,field_label_cn,sample_tier,data_status,source_doc_id,source_grade,collection_status,note
CN-451200,河池市,广西壮族自治区,2021,general_debt_balance_100m,一般债务余额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-GUANGXI-HECHI-2021;SRC-B2-GOTOHUI-FUND-701520;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,needs_review,"已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-451200,河池市,广西壮族自治区,2021,general_debt_limit_100m,一般债务限额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-GUANGXI-HECHI-2021;SRC-B2-GOTOHUI-FUND-701520;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,needs_review,"已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-451200,河池市,广西壮族自治区,2021,special_debt_balance_100m,专项债务余额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-GUANGXI-HECHI-2021;SRC-B2-GOTOHUI-FUND-701520;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,needs_review,"已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-451200,河池市,广西壮族自治区,2021,special_debt_limit_100m,专项债务限额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-GUANGXI-HECHI-2021;SRC-B2-GOTOHUI-FUND-701520;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,needs_review,"已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-451300,来宾市,广西壮族自治区,2021,general_debt_limit_100m,一般债务限额（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-OFFICIAL-DEBT-GUANGXI-LAIBIN-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A2,needs_review,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-451300,来宾市,广西壮族自治区,2021,special_debt_limit_100m,专项债务限额（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-OFFICIAL-DEBT-GUANGXI-LAIBIN-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A2,needs_review,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-451400,崇左市,广西壮族自治区,2021,general_debt_limit_100m,一般债务限额（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-GUANGXI-CHONGZUO-2021;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-451400-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,"已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2021年崇左市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-451400,崇左市,广西壮族自治区,2021,special_debt_limit_100m,专项债务限额（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-GUANGXI-CHONGZUO-2021;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-451400-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,"已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2021年崇左市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-650200,克拉玛依市,新疆维吾尔自治区,2021,resident_population_10k,年末常住人口（万人）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-PROVINCE-DEBT-XINJIANG-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-652700,博尔塔拉蒙古自治州,新疆维吾尔自治区,2021,resident_population_10k,年末常住人口（万人）,extended,preliminary,SRC-PROVINCE-DEBT-XINJIANG-2021;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-652700-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2021年博尔塔拉蒙古自治州官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-652800,巴音郭楞蒙古自治州,新疆维吾尔自治区,2021,resident_population_10k,年末常住人口（万人）,extended,official_debt,SRC-PROVINCE-DEBT-XINJIANG-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=gdp_current_100m,gdp_real_growth_pct,general_public_revenue_100m,general_public_expenditure_100m,gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-652900,阿克苏地区,新疆维吾尔自治区,2021,resident_population_10k,年末常住人口（万人）,extended,official_debt,SRC-PROVINCE-DEBT-XINJIANG-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=gdp_current_100m,gdp_real_growth_pct,general_public_revenue_100m,general_public_expenditure_100m,gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-653000,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,2021,resident_population_10k,年末常住人口（万人）,extended,official_debt,SRC-PROVINCE-DEBT-XINJIANG-2021;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A1,needs_review,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=gdp_current_100m,gdp_real_growth_pct,general_public_revenue_100m,general_public_expenditure_100m,gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-653100,喀什地区,新疆维吾尔自治区,2021,resident_population_10k,年末常住人口（万人）,extended,preliminary,SRC-PROVINCE-DEBT-XINJIANG-2021;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-653100-2021;SRC-B2-GOTOHUI-FUND-1842470;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2021年喀什地区官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-653200,和田地区,新疆维吾尔自治区,2021,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,extended,preliminary,SRC-PROVINCE-DEBT-XINJIANG-2021;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-653200-2021;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2021年和田地区官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-653200,和田地区,新疆维吾尔自治区,2021,gov_fund_revenue_100m,政府性基金预算收入（亿元）,extended,preliminary,SRC-PROVINCE-DEBT-XINJIANG-2021;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-653200-2021;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2021年和田地区官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-653200,和田地区,新疆维吾尔自治区,2021,resident_population_10k,年末常住人口（万人）,extended,preliminary,SRC-PROVINCE-DEBT-XINJIANG-2021;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-653200-2021;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2021年和田地区官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-654000,伊犁哈萨克自治州,新疆维吾尔自治区,2021,resident_population_10k,年末常住人口（万人）,extended,preliminary,SRC-PROVINCE-DEBT-XINJIANG-2021;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-654000-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2021年伊犁哈萨克自治州官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-654200,塔城地区,新疆维吾尔自治区,2021,resident_population_10k,年末常住人口（万人）,extended,reported,SRC-PROVINCE-DEBT-XINJIANG-2021;SRC-B2-GOTOHUI-FUND-1881012;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=gdp_current_100m,gdp_real_growth_pct,general_public_revenue_100m,general_public_expenditure_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2021年塔城地区官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-654300,阿勒泰地区,新疆维吾尔自治区,2021,resident_population_10k,年末常住人口（万人）,extended,preliminary,SRC-PROVINCE-DEBT-XINJIANG-2021;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-654300-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2021年阿勒泰地区官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-659000,自治区直辖县级行政区划,新疆维吾尔自治区,2021,debt_limit_utilization_pct,债务限额使用率（%）,core,preliminary,SRC-OFFICIAL-DEBT-XINJIANG-BINGTUAN-2021;SRC-A2-XPCC-2021-CORE;SRC-B2-XPCC-2021-REVENUE-RATING,A2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年自治区直辖县级行政区划官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-659000,自治区直辖县级行政区划,新疆维吾尔自治区,2021,fiscal_self_sufficiency_pct,财政自给率（%）,core,preliminary,SRC-OFFICIAL-DEBT-XINJIANG-BINGTUAN-2021;SRC-A2-XPCC-2021-CORE;SRC-B2-XPCC-2021-REVENUE-RATING,A2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年自治区直辖县级行政区划官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-659000,自治区直辖县级行政区划,新疆维吾尔自治区,2021,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,preliminary,SRC-OFFICIAL-DEBT-XINJIANG-BINGTUAN-2021;SRC-A2-XPCC-2021-CORE;SRC-B2-XPCC-2021-REVENUE-RATING,A2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年自治区直辖县级行政区划官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-659000,自治区直辖县级行政区划,新疆维吾尔自治区,2021,general_debt_limit_100m,一般债务限额（亿元）,core,preliminary,SRC-OFFICIAL-DEBT-XINJIANG-BINGTUAN-2021;SRC-A2-XPCC-2021-CORE;SRC-B2-XPCC-2021-REVENUE-RATING,A2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年自治区直辖县级行政区划官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-659000,自治区直辖县级行政区划,新疆维吾尔自治区,2021,general_public_expenditure_100m,一般公共预算支出（亿元）,core,preliminary,SRC-OFFICIAL-DEBT-XINJIANG-BINGTUAN-2021;SRC-A2-XPCC-2021-CORE;SRC-B2-XPCC-2021-REVENUE-RATING,A2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年自治区直辖县级行政区划官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-659000,自治区直辖县级行政区划,新疆维吾尔自治区,2021,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,preliminary,SRC-OFFICIAL-DEBT-XINJIANG-BINGTUAN-2021;SRC-A2-XPCC-2021-CORE;SRC-B2-XPCC-2021-REVENUE-RATING,A2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年自治区直辖县级行政区划官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-659000,自治区直辖县级行政区划,新疆维吾尔自治区,2021,resident_population_10k,年末常住人口（万人）,core,preliminary,SRC-OFFICIAL-DEBT-XINJIANG-BINGTUAN-2021;SRC-A2-XPCC-2021-CORE;SRC-B2-XPCC-2021-REVENUE-RATING,A2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年自治区直辖县级行政区划官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-659000,自治区直辖县级行政区划,新疆维吾尔自治区,2021,special_debt_limit_100m,专项债务限额（亿元）,core,preliminary,SRC-OFFICIAL-DEBT-XINJIANG-BINGTUAN-2021;SRC-A2-XPCC-2021-CORE;SRC-B2-XPCC-2021-REVENUE-RATING,A2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年自治区直辖县级行政区划官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-659000,自治区直辖县级行政区划,新疆维吾尔自治区,2021,statutory_debt_limit_100m,法定债务限额（亿元）,core,preliminary,SRC-OFFICIAL-DEBT-XINJIANG-BINGTUAN-2021;SRC-A2-XPCC-2021-CORE;SRC-B2-XPCC-2021-REVENUE-RATING,A2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年自治区直辖县级行政区划官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-360100,南昌市,江西省,2021,general_debt_balance_100m,一般债务余额（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-JIANGXI-NANCHANG-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A2,needs_review,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-360100,南昌市,江西省,2021,general_debt_limit_100m,一般债务限额（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-JIANGXI-NANCHANG-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A2,needs_review,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-360100,南昌市,江西省,2021,special_debt_balance_100m,专项债务余额（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-JIANGXI-NANCHANG-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A2,needs_review,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-360100,南昌市,江西省,2021,special_debt_limit_100m,专项债务限额（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-JIANGXI-NANCHANG-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A2,needs_review,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-360200,景德镇市,江西省,2021,general_debt_limit_100m,一般债务限额（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-JIANGXI-NANCHANG-2021;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-360200-2021;SRC-B2-GOTOHUI-BALANCE-1069401;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2021年景德镇市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-360200,景德镇市,江西省,2021,special_debt_limit_100m,专项债务限额（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-JIANGXI-NANCHANG-2021;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-360200-2021;SRC-B2-GOTOHUI-BALANCE-1069401;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,B2,extracted,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m,statutory_debt_balance_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2021年景德镇市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。"
CN-360300,萍乡市,江西省,2021,general_debt_balance_100m,一般债务余额（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-JIANGXI-NANCHANG-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A2,needs_review,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-360300,萍乡市,江西省,2021,general_debt_limit_100m,一般债务限额（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-JIANGXI-NANCHANG-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A2,needs_review,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-360300,萍乡市,江西省,2021,special_debt_balance_100m,专项债务余额（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-JIANGXI-NANCHANG-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A2,needs_review,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
CN-360300,萍乡市,江西省,2021,special_debt_limit_100m,专项债务限额（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2022;SRC-SECONDARY-DEBT-JIANGXI-NANCHANG-2021;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-D-HAIDATAS-NATIONAL-CITY-ECONOMIC-2015-2021,A2,needs_review,"已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2021年第三方公开研究面板 D 级临时值（字段=resident_population_10k,gov_fund_revenue_100m,statutory_debt_limit_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。"
